x_m,y_m,A_Wb_per_m,Bx_T,By_T,weight,region_id,r_m
-8.153341961096415014e-02,-3.722610854414203085e-02,7.844876881378826669e-04,7.213780679242905180e-05,-1.603365245786212822e-04,1.699779249448123697e-01,2.000000000000000000e+00,8.962969190395445040e-02
-6.302165804514543723e-02,-2.142802632466375701e-02,7.891601552321996123e-04,7.645328389367666861e-05,-2.230601194553045302e-04,1.699779249448123697e-01,2.000000000000000000e+00,6.656492841526781556e-02
4.671847850246810263e-02,-7.720006881257343578e-02,7.843818141094090202e-04,1.502457391192547551e-04,9.014223360649262164e-05,1.699779249448123697e-01,2.000000000000000000e+00,9.023561856745732079e-02
6.149103529678427715e-02,5.000192107370211858e-02,7.864193516232227329e-04,-1.231946260606626487e-04,1.532413938515083784e-04,1.699779249448123697e-01,2.000000000000000000e+00,7.925490226434643570e-02
1.400313821239702709e-02,8.905564007863991938e-02,7.843969660780265255e-04,-1.717411799978956247e-04,2.803857697596060520e-05,1.699779249448123697e-01,2.000000000000000000e+00,9.014984697497689659e-02
2.065078057171465531e-02,-7.455630453361315746e-02,7.867989749454049097e-04,1.964986279680733217e-04,5.450081932274172857e-05,1.699779249448123697e-01,2.000000000000000000e+00,7.736341049830967875e-02
4.182539538482216851e-02,-5.924456812710283959e-02,7.878142105920746653e-04,1.777728588219177209e-04,1.277488941596125740e-04,1.699779249448123697e-01,2.000000000000000000e+00,7.252091113371117448e-02
6.433924269424151632e-02,-2.093077428389248165e-03,7.896860643589243868e-04,1.059450276489644739e-05,2.405819986344837199e-04,1.699779249448123697e-01,2.000000000000000000e+00,6.437327957770788700e-02
4.447614437050458058e-02,-4.565870828983937396e-02,7.898411882540127497e-04,1.723120926005762272e-04,1.719133406111578144e-04,1.699779249448123697e-01,2.000000000000000000e+00,6.374045074175906100e-02
6.946439847888655206e-02,-5.754023308305186712e-02,7.843878208553124298e-04,1.119360153150587714e-04,1.342329455143404318e-04,1.699779249448123697e-01,2.000000000000000000e+00,9.020078203256040594e-02
-2.291047864035133247e-02,5.354379122479757669e-02,7.912586825773427167e-04,-2.463874087808944806e-04,-1.049441082313989579e-04,1.699779249448123697e-01,2.000000000000000000e+00,5.823939912340016928e-02
-4.571062167999663528e-02,3.248702343183060282e-02,7.918535053561999437e-04,-1.584164333658889194e-04,-2.297825954156420734e-04,1.699779249448123697e-01,2.000000000000000000e+00,5.607911933894904610e-02
-7.010060108277377765e-03,6.142511127335720938e-02,7.903204322176779440e-04,-2.522535750821755908e-04,-2.936471440654196577e-05,1.699779249448123697e-01,2.000000000000000000e+00,6.182382419153620301e-02
-4.849439653032248942e-02,-3.825431140491567655e-02,7.903352249023907388e-04,1.598270188425777799e-04,-1.995546140574857750e-04,1.699779249448123697e-01,2.000000000000000000e+00,6.176648634902600493e-02
8.633085829787227883e-02,-3.493265058085984198e-02,7.838861557653711105e-04,6.227153281277164620e-05,1.571048612802111917e-04,1.699779249448123697e-01,2.000000000000000000e+00,9.313059202566979777e-02
-4.150438659331599778e-02,6.136925589877365722e-02,7.874790953691678582e-04,-1.758742518862564717e-04,-1.193080294789631516e-04,1.699779249448123697e-01,2.000000000000000000e+00,7.408643381926675875e-02
-9.331642374056173250e-02,-3.492790418097752730e-02,7.828249402850205249e-04,5.576048124035792874e-05,-1.482985315050004888e-04,6.799116997792494788e-01,2.000000000000000000e+00,9.963891523999858502e-02
-1.703905305760666788e-02,5.691006153862125660e-02,7.909478028228197942e-04,-2.516938396476895833e-04,-7.778757361361777871e-05,1.699779249448123697e-01,2.000000000000000000e+00,5.940609761152127605e-02
4.154107269214123155e-02,7.533848931514730562e-02,7.851311731171619918e-04,-1.603327029675749474e-04,8.850170528714513174e-05,1.699779249448123697e-01,2.000000000000000000e+00,8.603225379299514475e-02
2.585868832374509790e-02,7.208883091148579614e-02,7.869579955436282418e-04,-1.930294597016821276e-04,7.032818337321729448e-05,1.699779249448123697e-01,2.000000000000000000e+00,7.658636500062776520e-02
6.896533029248230751e-02,2.628059251380905625e-02,7.875393556496066306e-04,-7.407999230342747661e-05,2.017575235148236679e-04,1.699779249448123697e-01,2.000000000000000000e+00,7.380302382171108344e-02
9.040955894386432101e-02,-2.982018015508194550e-02,7.835407820957439578e-04,5.079347655659595634e-05,1.579978930331219780e-04,1.699779249448123697e-01,2.000000000000000000e+00,9.520048052875373923e-02
-8.119842912864565221e-02,5.677836252264861078e-02,7.829133946504805795e-04,-8.972218014782000722e-05,-1.298067831770992331e-04,6.799116997792494788e-01,2.000000000000000000e+00,9.908061033175460941e-02
4.796340769746403054e-02,-8.213375501493395958e-02,7.835552212746674412e-04,1.432596902028658266e-04,8.335026112163262393e-05,1.699779249448123697e-01,2.000000000000000000e+00,9.511278668405390158e-02
-2.625807234837284829e-02,-5.703304944776419610e-02,7.900770988259774898e-04,2.247457012141265492e-04,-1.031756223580320266e-04,1.699779249448123697e-01,2.000000000000000000e+00,6.278738004379143256e-02
2.300661202808752456e-02,6.022192467910722491e-02,7.896634967304501937e-04,-2.269675711874397236e-04,8.525836194367460564e-05,1.699779249448123697e-01,2.000000000000000000e+00,6.446692492330470536e-02
3.888485282903074436e-02,7.686691299692993695e-02,7.851110309531157336e-04,-1.631262799578088170e-04,8.288925682525045047e-05,1.699779249448123697e-01,2.000000000000000000e+00,8.614263806741105645e-02
2.594322431017125757e-02,-6.320661337770420996e-02,7.887506938807481698e-04,2.116418914583266607e-04,8.608725400443360668e-05,1.699779249448123697e-01,2.000000000000000000e+00,6.832369180808688103e-02
-8.261378875515373518e-03,8.911895477354712936e-02,7.845102686874135542e-04,-1.734453574534807591e-04,-1.437990258983988328e-05,1.699779249448123697e-01,2.000000000000000000e+00,8.950105295947276274e-02
-7.599120193728185757e-02,-7.110877206159341157e-02,1.559108160246608918e-04,1.031208162631645775e-01,-1.091417406333501927e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.040726680544916127e-01
-6.077536930639579338e-02,8.413427698888636952e-02,1.984380360387484556e-04,-1.231630922269709716e-01,-8.940787275620501462e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.037893158218679557e-01
-8.264515452303242138e-02,-5.836062188505462822e-02,5.995232306579233433e-04,8.981529501813163840e-02,-1.271954140396190924e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011740270669613251e-01
-8.744597990002526966e-02,5.679613793003314426e-02,1.259700183105731523e-04,-8.245134106356832859e-02,-1.263048961500725653e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.042717636009048016e-01
-7.369188640193485851e-02,7.078611729924826068e-02,4.436655855178317986e-04,-1.069471992602858967e-01,-1.115149492044453794e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.021820362088102230e-01
9.138190448152126721e-02,-4.292708175140733801e-02,6.324153223345966180e-04,6.586050874157980961e-02,1.418684041926039086e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009623039275644035e-01
-1.569833645208065093e-02,1.027284023585425393e-01,1.786191450795453879e-04,-1.483450416130773220e-01,-2.326469175641562859e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.039209431178399756e-01
2.668081405757209007e-02,-9.808328817408386302e-02,5.261318753996493567e-04,1.483161953216445561e-01,4.043482389564483775e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.016474163853421098e-01
-8.576534428459200998e-02,-5.265717152640239651e-02,6.826758322775228248e-04,8.143193395291110914e-02,-1.335761244099386014e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.006403099827080372e-01
-4.154653517360300946e-02,-9.109191932888439924e-02,7.638495504579137724e-04,1.414792678399730830e-01,-6.507817164616092054e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.001191907276093446e-01
2.821813127153799915e-03,1.044114835502170519e-01,9.913171311288542984e-05,-1.500892410092282692e-01,4.193202995049605253e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.044496075937187130e-01
-7.655934265803170102e-02,-6.533739843828029192e-02,6.812197576276789613e-04,1.008905853048687046e-01,-1.186221382982742822e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.006494340913673680e-01
-1.034270397058971031e-01,1.801342136333104055e-02,1.879110056646327885e-05,-2.677021782101571268e-02,-1.483772230896187871e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.049839792136787187e-01
-5.068146860239230306e-02,9.126748269216242160e-02,1.072811614502208462e-04,-1.318313863644984540e-01,-7.321212390890964594e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.043952329211417784e-01
6.934527851856270297e-02,7.470718148222320332e-02,4.825222324593949805e-04,-1.129687013141222746e-01,1.043869224649557753e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.019310091082927944e-01
9.887621559242171232e-02,-3.080718091536173431e-02,2.325001455859202859e-04,4.510808968744983022e-02,1.458515931104997221e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.035644166971981112e-01
-4.633455457703505170e-03,9.995639374577863778e-02,7.726080993273252680e-04,-1.555875717079020226e-01,-6.419830381595387735e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.000637274947303590e-01
4.610414202575557896e-02,9.336876441990601960e-02,1.469010588693462282e-04,-1.346418944058156708e-01,6.640995663102852720e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.041312541038037776e-01
9.967401147697393937e-02,2.529855810088278700e-02,3.437145300704966201e-04,-3.731941073036711132e-02,1.472917028441869947e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.028344572888663377e-01
1.029357640145507763e-01,1.413786587080757481e-02,1.815468465634592122e-04,-2.177405693440280510e-02,1.503667201288262090e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.039021210786393451e-01
2.464758974714360840e-02,1.006349281842289917e-01,2.259278270319704210e-04,-1.474495488083122918e-01,3.698169628312814039e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.036093260811420669e-01
-8.062892029849111353e-02,-6.046683861137128885e-02,6.603586091144841071e-04,9.361073655935087112e-02,-1.244737547677871731e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.007832394803523518e-01
1.004247845703876429e-01,2.190456796124548924e-02,3.511945496875077365e-04,-3.295132889296556455e-02,1.483521256474300554e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.027859302316109363e-01
9.153814165974526185e-02,4.247066568162469885e-02,6.403082480855188394e-04,-6.590138591271670065e-02,1.418539563773186796e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.009107963597549174e-01
-3.583059433861220805e-02,-9.365905326932952302e-02,7.391622483951257793e-04,1.451272288461296356e-01,-5.648041513254183077e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.002788599355083077e-01
-1.889394495741731836e-02,1.008085105858619185e-01,3.851546199508496817e-04,-1.491434944148089248e-01,-2.894819040173894978e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.025638189743037498e-01
-3.931741358661613311e-02,-9.733613483210827588e-02,1.977761502837545757e-05,1.399527817155230835e-01,-5.564251467985358024e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.049770553749503343e-01
-8.356103253100015393e-02,-5.693346771942488921e-02,6.089291648309985922e-04,8.731009002444482803e-02,-1.297820286793523736e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011131341824871993e-01
-9.682197211751410182e-02,-3.546221475972550358e-02,3.017184793808975270e-04,5.310932369290907035e-02,-1.430951066895721213e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.031118953389451171e-01
7.062375642670537523e-02,-7.768944134268934709e-02,1.730382281178158619e-05,1.118259402948206943e-01,1.011714661890914663e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.049922105108649362e-01
-6.360529298352547711e-02,-8.095396840505407476e-02,3.257642515074366018e-04,1.190635865096753704e-01,-9.432584882387623493e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029523107853660968e-01
5.506926648325246448e-02,-8.365771605455664395e-02,7.583480232490263451e-04,1.295202289095324644e-01,8.645485920532562651e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.001560660492828020e-01
1.003514384825574535e-01,-3.042517860161609092e-02,3.687204703604486764e-05,4.352100684843409478e-02,1.443968507373818433e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048623035149369165e-01
-7.839327511748790667e-02,6.334224849226118004e-02,6.599281077732940337e-04,-9.862724332890314416e-02,-1.214132157215966901e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.007856439563766110e-01
-3.670936221357613827e-02,9.684388965106834057e-02,2.320384064826056078e-04,-1.429609371881715718e-01,-5.343903377095391566e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.035679305425952490e-01
1.585822644377663307e-02,-1.025540068835304047e-01,2.009181553242944045e-04,1.507229217592824522e-01,2.415958065337749788e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.037728657877833582e-01
-1.007680032104247558e-01,1.285959280668419469e-02,5.356576094209448448e-04,-1.955912852944296718e-02,-1.525451966130198789e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.015852331698357536e-01
-1.003297324932339862e-01,-1.689179942984499151e-03,7.288019921782356789e-04,2.334813975375459472e-03,-1.556875430093914159e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.003439512429308011e-01
5.026519206339594148e-02,-9.198517477546094834e-02,4.305860702508157445e-05,1.318386141681935908e-01,7.167762159610910344e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.048230027791714203e-01
-9.809455538212173697e-02,2.746779979751549916e-02,4.922304226775963418e-04,-4.151747048371269566e-02,-1.487790323361297684e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.018676681844271070e-01
2.003389546514465838e-02,-1.020965686709124909e-01,1.601358425754643392e-04,1.472239148863211666e-01,2.944268362896437785e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.040435788594504946e-01
-1.007006145639224720e-01,8.858074252141368617e-04,6.725795819990139498e-04,-1.178732974152080226e-03,-1.564176458031825978e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.007045104667424473e-01
4.253139499748797431e-02,9.143471901018053460e-02,6.511190442619874379e-04,-1.421097732832546090e-01,6.535765732764053926e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.008425872382448102e-01
-1.040703800971828907e-01,2.874541410268621148e-03,1.500660794226578454e-04,-4.563566924296338922e-03,-1.499918429838012490e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.041100715679874472e-01
-1.045009526724463705e-01,5.380596854349893425e-03,7.045976962743008868e-05,-7.530646403566167678e-03,-1.505473140841424862e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.046393804069859490e-01
9.468945981484998276e-02,-4.244384947123670815e-02,2.018610241611316566e-04,6.164534976623680523e-02,1.395756540514340449e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.037669222727796436e-01
7.434690039377121751e-02,6.794471381406057275e-02,6.706808031742973568e-04,-1.052633846845119348e-01,1.147548637975845387e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.007171570956802292e-01
9.992780839209805532e-02,-2.154501984776973494e-02,4.374562747226640722e-04,3.202945876492208077e-02,1.504468113302712962e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022240420365417429e-01
8.806891909955844033e-02,4.861632505889166428e-02,6.894498989540173099e-04,-7.498277901223147912e-02,1.364902393931506086e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.005966280428742116e-01
-7.901619837722370643e-02,-6.425483096980097453e-02,4.958335960570971201e-04,9.700715206550726555e-02,-1.193614649397095051e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.018442090103628128e-01
3.722999285900315675e-02,9.411033458670103879e-02,5.942602898678284087e-04,-1.457513419351887385e-01,5.672407294103543052e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.012068547298168170e-01
4.125667520420605444e-02,-9.620989514364711170e-02,6.396024601378129089e-05,1.384580529734432408e-01,5.968159317043239542e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.046826498157976681e-01
